Num,Id,Request#,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,AVERAGE_Z_SCORE,AVERAGE_Z_SCORE_ENGLISH,AVERAGE_Z_SCORE_CHINESE
272,19879,"I was checking out the article on the Unitarian Society in Fall River that you contributed to, and there's a lot that was wrong. I want to reconcile what you know with what I know so we can get this article right... a little help here?#",-6,,,-5,,-2,,-1,,,,,5,,,,,5,1,,,,,,,-7,,,,-5,,-4,,,,,-6,,,-6,,,,,-1,,,-2,,,,,,,-1.086685778,blank,blank,-0.992099792,blank,-0.426601929,blank,-0.618021852,blank,blank,blank,blank,0.954859317,blank,blank,blank,blank,0.731758311,-0.431488801,blank,blank,blank,blank,blank,blank,-1.940528634,blank,blank,blank,-1.565840103,blank,-0.905714875,blank,blank,blank,blank,-0.964371025,blank,blank,-1.742247684,blank,blank,blank,blank,-0.35104649,blank,blank,-0.524590164,blank,blank,blank,blank,blank,blank,-0.704472821,-0.597183251,-0.897594048
273,63922,"Hello <name>! Since you are experienced in ''botovodstvo'', could you help us with the issue <url>?#",1,,,10,,1,,5,,,,,3,,,,,12,8,,,,,,,7,,,,-3,,-1,,,,,0,,,2,,,,,3,,,4,,,,,,,0.028141424,blank,blank,1.606652807,blank,0.079510218,blank,0.424205736,blank,blank,blank,blank,0.485133167,blank,blank,blank,blank,2.195274932,1.105621432,blank,blank,blank,blank,blank,blank,1.143171806,blank,blank,blank,-1.138306969,blank,-0.286775325,blank,blank,blank,blank,0.095699647,blank,blank,0.208020478,blank,blank,blank,blank,0.38983145,blank,blank,1.036690086,blank,blank,blank,blank,blank,blank,0.526633635,0.658822728,0.288693267
274,460482,So it seems we both already know the problems with the current logo and the SVG one. What can I do to help you?#,6,,,3,,1,,5,,,,,6,,,,,12,7,,,,,,,6,,,,5,,1,,,,,10,,,1,,,,,3,,,2,,,,,,,0.824446568,blank,blank,0.393901594,blank,0.079510218,blank,0.424205736,blank,blank,blank,blank,1.189722392,blank,blank,blank,blank,2.195274932,0.886034256,blank,blank,blank,blank,blank,blank,0.922907489,blank,blank,blank,0.571825566,blank,0.125851042,blank,blank,blank,blank,1.862484099,blank,blank,-0.035763042,blank,blank,blank,blank,0.38983145,blank,blank,0.516263336,blank,blank,blank,blank,blank,blank,0.739035403,0.831980972,0.571733377
275,607497,Um. Thanks?#,,,,,-2,,,,,-12,,-4,,,,,6,,,,,12,-1,,,,,,,8,,,,5,,-1,,,,,9,,,2,,,,,1,,,2,,,blank,blank,blank,blank,-0.365425345,blank,blank,blank,blank,-1.908571429,blank,-1.071025731,blank,blank,blank,blank,1.426406353,blank,blank,blank,blank,2.05204394,-0.632743363,blank,blank,blank,blank,blank,blank,1.213125267,blank,blank,blank,0.772384543,blank,-0.481450851,blank,blank,blank,blank,1.208290441,blank,blank,0.256264237,blank,blank,blank,blank,0.293821357,blank,blank,0.235126007,blank,blank,0.230634264,0.101972813,0.380739289
276,621674,"So ''Junanci'' means ""Greeks""? In which language?#",,3,,,-6,,0,,2,,,,,0,,,,,0,6,,,,,,,0,,,,3,,-2,,,,,0,,,0,,,,,0,,,1,,,,,,blank,0.246498599,blank,blank,-1.104673899,blank,-0.220024924,blank,0.233444899,blank,blank,blank,blank,-0.241642651,blank,blank,blank,blank,-0.651075977,0.672859487,blank,blank,blank,blank,blank,blank,-0.133333333,blank,blank,blank,0.239074987,blank,-1.136080178,blank,blank,blank,blank,-0.030394482,blank,blank,-0.446121324,blank,blank,blank,blank,-0.177502877,blank,blank,0.293821357,blank,blank,blank,blank,blank,-0.17536788,-0.106541424,-0.299255501
277,203939,"If the Russia tricolor is not the flag of the Lokot Autonomy, than what is? Is the flag even available on Wikipedia?#",-2,,,-6,,-5,,-3,,,,,0,,,,,-2,0,,,,,,,2,,,,0,,0,,,,,0,,,-4,,,,,0,,,-2,,,,,,,-0.449641663,blank,blank,-1.165349965,blank,-0.932714077,blank,-0.965431048,blank,blank,blank,blank,-0.219456057,blank,blank,blank,blank,-0.731758311,-0.651075977,blank,blank,blank,blank,blank,blank,0.04185022,blank,blank,blank,-0.497007268,blank,-0.080462142,blank,blank,blank,blank,0.095699647,blank,blank,-1.254680644,blank,blank,blank,blank,-0.165827005,blank,blank,-0.524590164,blank,blank,blank,blank,blank,blank,-0.535746032,-0.618953794,-0.385972061
278,624543,"That's still not the original source, and after searching through a few pages on Flickr, I'm assuming the original is all rights reserved anyway. Can I ask why you believe it is public domain?#",-4,,,-4,,0,,-3,,,,,-4,,,,,-7,7,,,,,,,5,,,,3,,5,,,,,12,,,-4,,,,,0,,,-2,,,,,,,-0.76816372,blank,blank,-0.818849619,blank,-0.089193831,blank,-0.965431048,blank,blank,blank,blank,-1.158908356,blank,blank,blank,blank,-1.777127326,0.886034256,blank,blank,blank,blank,blank,blank,0.702643172,blank,blank,blank,0.144292433,blank,0.951103776,blank,blank,blank,blank,2.215840989,blank,blank,-1.254680644,blank,blank,blank,blank,-0.165827005,blank,blank,-0.524590164,blank,blank,blank,blank,blank,blank,-0.187346935,-0.427189338,0.24436939
279,573791,It seems <url> has tagged the following baiting articles <url> <url> <url> and <url> with a delete tag out of spite. It there a way to remedy this type of poor behaviour ?#,0,,,6,,0,,-2,,,,,-3,,,,,-1,4,,,,,,,-5,,,,2,,1,,,,,7,,,-1,,,,,0,,,0,,,,,,,-0.131119605,blank,blank,0.913652114,blank,-0.089193831,blank,-0.79172645,blank,blank,blank,blank,-0.924045282,blank,blank,blank,blank,-0.522684508,0.227272727,blank,blank,blank,blank,blank,blank,-1.5,blank,blank,blank,-0.069474134,blank,0.125851042,blank,blank,blank,blank,1.332448763,blank,blank,-0.523330083,blank,blank,blank,blank,-0.165827005,blank,blank,-0.004163414,blank,blank,blank,blank,blank,blank,-0.15159569,-0.320813219,0.152995861
280,420955,"Wikipedia is not IMDb, which can easily be used (and is more suited) to providing complete soundtrack listings for pretty much every movie ever made. Would you care to address any of the other points I've brought up?#",-1,,,,,-7,,-5,,,,,-3,,,,,0,-3,,,,,,,0,,,,6,,-1,,,,,0,,,-3,,,,,0,,,-1,,,,,,,-0.290380634,blank,blank,blank,blank,-1.270122175,blank,-1.312840244,blank,blank,blank,blank,-0.924045282,blank,blank,blank,blank,-0.313610705,-1.309837505,blank,blank,blank,blank,blank,blank,-0.398678414,blank,blank,blank,0.785592133,blank,-0.286775325,blank,blank,blank,blank,0.095699647,blank,blank,-1.010897123,blank,blank,blank,blank,-0.165827005,blank,blank,-0.264376789,blank,blank,blank,blank,blank,blank,-0.512776879,-0.629240353,-0.326435319
281,171044,<name> I find this conversation remarkable given that you have twice opted to edit war over referencing format to the detriment of an article's quality in the last 24 hours on <url>. What gives?#,-2,,,-6,,,,,,-10,,,,0,,,,,-3,5,,-9,,,,,0,,,,,,3,,,,0,,1,,,,-7,,,1,,,,,,,,,-0.449641663,blank,blank,-1.165349965,blank,blank,blank,blank,blank,-1.60085545,blank,blank,blank,-0.241642651,blank,blank,blank,blank,-1.309837505,0.451159491,blank,-1.72969566,blank,blank,blank,blank,-0.133333333,blank,blank,blank,blank,blank,0.719896065,blank,blank,blank,0.095699647,blank,0.0809,blank,blank,blank,-1.281612728,blank,blank,0.11018412,blank,blank,blank,blank,blank,blank,blank,blank,-0.49647151,-0.772399592,-0.054986579
282,622184,I added mention of the river. The info for <url> says the picture was taken in <url>; is that city located on the river?#,11,,,6,,,,,,0,,,,-2,,,,,1,4,,1,,,,,0,,,,,,0,,,,0,,0,,,,2,,,4,,,,,,,,,1.620751712,blank,blank,0.913652114,blank,blank,blank,blank,blank,-0.06227556,blank,blank,blank,-0.653334706,blank,blank,blank,blank,-0.431488801,0.229459495,blank,0.071132721,blank,blank,blank,blank,-0.133333333,blank,blank,blank,blank,blank,-0.393689681,blank,blank,blank,0.095699647,blank,-0.1191,blank,blank,blank,0.345579461,blank,blank,0.973245109,blank,blank,blank,blank,blank,blank,blank,blank,0.188946014,0.194320455,0.180346907
283,310105,"I might have just done a wrong revert on this art - what do you think? Small cf Singapores Changi maybe - but, ...?#",9,,,8,,,,,,1,,,,6,,,,,9,3,,3,,,,,0,,,,,,4,,,,0,,-4,,,,,,,0,,,,,,,,,1.302229654,blank,blank,1.26015246,blank,blank,blank,blank,blank,0.091582429,blank,blank,blank,0.993433512,blank,blank,blank,blank,1.325208608,0.0077595,blank,0.431298397,blank,blank,blank,blank,-0.133333333,blank,blank,blank,blank,blank,1.091091314,blank,blank,blank,0.095699647,blank,-0.9191,blank,blank,blank,blank,blank,blank,-0.177502877,blank,blank,blank,blank,blank,blank,blank,blank,0.447376609,0.659791403,0.022547021
284,475927,And <url> targets <url>. Shouldn't it go to <url>?#,,6,,,-2,,,,,,0,,,,0,,,,,3,3,,-2,,,,,0,,,,,,2,,,,-5,,-5,,,,2,,,-6,,,,,,,,blank,0.771708683,blank,blank,-0.365425345,blank,blank,blank,blank,blank,-0.294573643,blank,blank,blank,-0.282037103,blank,blank,blank,blank,0.0077595,0.268071815,blank,-0.853982301,blank,blank,blank,blank,-0.207931884,blank,blank,blank,blank,blank,0.065504241,blank,blank,blank,-1.108212977,blank,-1.498464164,blank,blank,blank,0.256264237,blank,blank,-1.35466576,blank,blank,blank,blank,blank,blank,blank,-0.353537285,-0.119551285,-0.727914885
285,474362,Where are the actual findings of fact and sanctions in Haiduc's case? Do they need to be tweaked?#,7,,,-2,,,,,,-1,,,,2,,,,,4,3,,-1,,,,,0,,,,,,2,,,,-3,,-3,,,,-1,,,-2,,,,,,,,,0.983707597,blank,blank,-0.472349272,blank,blank,blank,blank,blank,-0.216133549,blank,blank,blank,0.170049403,blank,blank,blank,blank,0.227272727,0.0077595,blank,-0.289032955,blank,blank,blank,blank,-0.133333333,blank,blank,blank,blank,blank,0.348700817,blank,blank,blank,-0.434335689,blank,-0.7191,blank,blank,blank,-0.196817935,blank,blank,-0.75287687,blank,blank,blank,blank,blank,blank,blank,blank,-0.11357612,0.034742515,-0.350885936
286,478708,"Nice work so far on your rewrite of ""The One After the Superbowl"". Are you planning on including info about the Diet Coke fiasco?#",12,,,8,,,,,,10,,,,5,,,,,12,3,,5,,,,,3,,,,,,3,,,,4,,3,,,,3,,,-4,,,,,,,,,1.780012741,blank,blank,1.26015246,blank,blank,blank,blank,blank,1.476304331,blank,blank,blank,0.787587485,blank,blank,blank,blank,1.983970136,0.0077595,blank,0.791464073,blank,blank,blank,blank,0.546938776,blank,blank,blank,blank,blank,0.719896065,blank,blank,blank,0.802413428,blank,0.4809,blank,blank,blank,0.526378593,blank,blank,-1.328250863,blank,blank,blank,blank,blank,blank,blank,blank,0.756578979,1.079273688,0.240267445
287,621793,"Oh I know, but I think that's a ''problem''. Unless there is some other cat for modem companies?#",6,,,-8,,,,,,-3,,,,2,,,,,0,4,,-3,,,,,0,,,,,,2,,,,0,,4,,,,-4,,,-5,,,,,,,,,0.824446568,blank,blank,-1.511850312,blank,blank,blank,blank,blank,-0.523849527,blank,blank,blank,0.170049403,blank,blank,blank,blank,-0.651075977,0.229459495,blank,-0.649198631,blank,blank,blank,blank,-0.133333333,blank,blank,blank,blank,blank,0.348700817,blank,blank,blank,0.095699647,blank,0.6809,blank,blank,blank,-0.739215332,blank,blank,-1.61593786,blank,blank,blank,blank,blank,blank,blank,blank,-0.267323465,-0.280669039,-0.245970546
288,455392,I'm with you - it really is a friggin' pain that people refuse to read no matter how big you put the text. Should we just maybe remove the source entirely?#,4,,,-10,,,,,,-5,,,,-1,,,,,12,3,,4,,,,,4,,,,,,3,,,,3,,3,,,,3,,,-4,,,,,,,,,0.50592451,blank,blank,-1.858350658,blank,blank,blank,blank,blank,-0.831565505,blank,blank,blank,-0.447488678,blank,blank,blank,blank,1.983970136,0.0077595,blank,0.611381235,blank,blank,blank,blank,0.773696145,blank,blank,blank,blank,blank,0.719896065,blank,blank,blank,0.625734982,blank,0.4809,blank,blank,blank,0.526378593,blank,blank,-1.328250863,blank,blank,blank,blank,blank,blank,blank,blank,0.136152728,0.093165836,0.204931756
289,97672,"Hmmm, you are basically asking me to think positively despite evidence and knowing that over this issue none good faith on part of some users was showed in past, but ok, letxb4s see how it goes. The question then is: do you consider including the discussions with outside mediation participants that happend on those talk-pages (direktor, for exemple, has been very active and enthusiastic there lately) or only the in-mediation discussions are the ones that count?#",8,,,-8,,,,,,-8,,,,-1,,,,,-2,4,,-10,,,,,0,,,,,,2,,,,-5,,-1,,,,-6,,,8,,,,,,,,,1.142968626,blank,blank,-1.511850312,blank,blank,blank,blank,blank,-1.293139472,blank,blank,blank,-0.447488678,blank,blank,blank,blank,-1.090250329,0.229459495,blank,-1.909778498,blank,blank,blank,blank,-0.133333333,blank,blank,blank,blank,blank,0.348700817,blank,blank,blank,-0.78769258,blank,-0.3191,blank,blank,blank,-1.100813596,blank,blank,2.123993096,blank,blank,blank,blank,blank,blank,blank,blank,-0.365255751,-0.626676563,0.053017547
290,625896,Noticed your nice ''<url>'' photograph. Perhaps you were on the Siruvani bird survey ?#,0,,,3,,,,,,3,,,,-2,,,,,2,4,,-1,,,,,0,,,,,,3,,,,4,,1,,,,5,,,2,,,,,,,,,-0.131119605,blank,blank,0.393901594,blank,blank,blank,blank,blank,0.399298408,blank,blank,blank,-0.653334706,blank,blank,blank,blank,-0.211901625,0.229459495,blank,-0.289032955,blank,blank,blank,blank,-0.133333333,blank,blank,blank,blank,blank,0.719896065,blank,blank,blank,0.802413428,blank,0.0809,blank,blank,blank,0.887976858,blank,blank,0.397871116,blank,blank,blank,blank,blank,blank,blank,blank,0.191768826,-0.049507841,0.577811493
291,237733,"The problem remains that I don't know where to turn to educate myself further on the matter. For instance, where would I find the Tao-Green paper you mention in the article?#",3,,,,8,,,,,,,-3,,,5,,,,,9,,,3,2,,9,,,,,0,,,,,,6,,,,8,,,,-6,,0,,,,1,,,,0.346663481,blank,blank,blank,1.482696039,blank,blank,blank,blank,blank,blank,-0.894783222,blank,blank,0.609864431,blank,blank,blank,blank,1.337959473,blank,blank,0.252212389,0.111218569,blank,1.583700441,blank,blank,blank,blank,-0.27104234,blank,blank,blank,blank,blank,1.155770318,blank,blank,blank,1.024466912,blank,blank,blank,-1.277143916,blank,-0.013191167,blank,blank,blank,0.386482196,blank,blank,blank,0.416776686,0.506498807,0.255276869
292,266502,I saw that page but was not sure if it had anything to do with any of the articles we are working on? or was this a general issue?#,3,,,,-3,,,,,,,-4,,,1,,,,,2,,,4,2,,8,,,,,-9,,,,,,-3,,,,9,,,,-3,,0,,,,1,,,,0.346663481,blank,blank,blank,-0.550237484,blank,blank,blank,blank,blank,blank,-1.071025731,blank,blank,-0.103656796,blank,blank,blank,blank,-0.213940496,blank,blank,0.473451327,0.111218569,blank,1.363436123,blank,blank,blank,blank,-1.801394321,blank,blank,blank,blank,blank,-0.434335689,blank,blank,blank,1.208290441,blank,blank,blank,-0.72148546,blank,-0.013191167,blank,blank,blank,0.386482196,blank,blank,blank,-0.0728375,-0.160609481,0.085152064
293,115921,"<name>, you didn't reply to my message and my email. One question: if the church was built after 1700 but later ruin, for instance ruined by Beria order in 30s, can it be considered Contemporary?#",-2,,,,-6,,,,,,,-4,,,-3,,,,,-11,,,1,-10,,-2,,,,,-3,,,,,,-8,,,,9,,,,-6,,-5,,,,-6,,,,-0.449641663,blank,blank,blank,-1.104673899,blank,blank,blank,blank,blank,blank,-1.071025731,blank,blank,-0.817178024,blank,blank,blank,blank,-3.096040438,blank,blank,-0.190265487,-2.790135397,blank,-0.839207048,blank,blank,blank,blank,-0.781159667,blank,blank,blank,blank,blank,-1.317727915,blank,blank,blank,1.208290441,blank,blank,blank,-1.277143916,blank,-1.131086661,blank,blank,blank,-1.201179406,blank,blank,blank,-1.061298201,-1.237703039,-0.743769491
294,249702,"Hi <name> - I've been noticing your sig on WP:CFD... this is probably something you know all about but... you do know about being able to use four tildes (<nowiki>~~~~</nowiki>) to sign, don't you? Or have you done some fancy trick with your signature to stop it linking back to your user page?#",1,,,,0,,,,,,,-2,,,-1,,,,,-1,,,2,6,,-1,,,,,,,,,,,-8,,,,7,,,,-8,,-2,,,,-3,,,,0.028141424,blank,blank,blank,0.004198932,blank,blank,blank,blank,blank,blank,-0.718540712,blank,blank,-0.46041741,blank,blank,blank,blank,-0.879040482,blank,blank,0.030973451,1.078336557,blank,-0.618942731,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1.317727915,blank,blank,blank,0.840643382,blank,blank,blank,-1.647582886,blank,-0.460349365,blank,blank,blank,-0.520753005,blank,blank,blank,-0.357004674,-0.191911371,-0.621153958
295,431249,Hi. Is there any chance of getting <url> unblocked from making edits on Wikipedia?#,2,,,,4,,,,,,,7,,,0,,,,,7,,,3,0,,9,,,,,3,,,,,,6,,,,4,,,,0,,0,,,,0,,,,0.187402453,blank,blank,blank,0.743447486,blank,blank,blank,blank,blank,blank,0.867641875,blank,blank,-0.282037103,blank,blank,blank,blank,0.894559482,blank,blank,0.252212389,-0.372340426,blank,1.583700441,blank,blank,blank,blank,0.239074987,blank,blank,blank,blank,blank,1.155770318,blank,blank,blank,0.289172794,blank,blank,blank,-0.165827005,blank,-0.013191167,blank,blank,blank,0.159673395,blank,blank,blank,0.395661423,0.457073509,0.285119667
296,620149,"- millions of people are using it to get help our service is free of charge. Since it's a tech support site you can't claim that it's not related to the article either (if you disagree with that just google for ""consumer electronics tech support"" see who comes first).We are here to server the community - why do you find it so offensive?#",1,,,,-10,,,,,,,-6,,,-2,,,,,2,,,2,0,,-3,,,,,-12,,,,,,-4,,,,8,,,,-3,,-1,,,,-9,,,,0.028141424,blank,blank,blank,-1.843922453,blank,blank,blank,blank,blank,blank,-1.423510751,blank,blank,-0.638797717,blank,blank,blank,blank,-0.213940496,blank,blank,0.030973451,-0.372340426,blank,-1.059471366,blank,blank,blank,blank,-2.311511648,blank,blank,blank,blank,blank,-0.611014134,blank,blank,blank,1.024466912,blank,blank,blank,-0.72148546,blank,-0.236770266,blank,blank,blank,-1.881605806,blank,blank,blank,-0.730770624,-0.867153331,-0.485281751
297,396161,"Why am I never asked to write a feature. Is it because ""I is black""?#",-6,,,,0,,,,,,,-9,,,-2,,,,,-11,,,3,-5,,-2,,,,,-9,,,,,,-11,,,,7,,,,-11,,0,,,,-3,,,,-1.086685778,blank,blank,blank,0.004198932,blank,blank,blank,blank,blank,blank,-1.95223828,blank,blank,-0.638797717,blank,blank,blank,blank,-3.096040438,blank,blank,0.252212389,-1.581237911,blank,-0.839207048,blank,blank,blank,blank,-1.801394321,blank,blank,blank,blank,blank,-1.847763251,blank,blank,blank,0.840643382,blank,blank,blank,-2.203241341,blank,-0.013191167,blank,blank,blank,-0.520753005,blank,blank,blank,-1.034535397,-1.193243352,-0.748861076
298,628610,"I'm sorry, I'm having trouble understanding your question. Could you try again?#",9,,,,12,,,,,,,10,,,2,,,,,12,,,3,12,,12,,,,,9,,,,,,12,,,,7,,,,12,,3,,,,6,,,,1.302229654,blank,blank,blank,2.221944593,blank,blank,blank,blank,blank,blank,1.396369404,blank,blank,0.074723511,blank,blank,blank,blank,2.00305946,blank,blank,0.252212389,2.52901354,blank,2.244493392,blank,blank,blank,blank,1.259309641,blank,blank,blank,blank,blank,2.215840989,blank,blank,blank,0.840643382,blank,blank,blank,2.056806816,blank,0.65754613,blank,blank,blank,1.520526196,blank,blank,blank,1.469622793,1.475928398,1.458272703
299,259765,I put plural women because in the storylines it states he falls for Detective Graves. He also hits on another older woman <url> but that wasn't notable enough to include.. is it best to keep it singular?#,4,,,,0,,,,,,,0,,,0,,,,,8,,,2,0,,11,,,,,6,,,,,,,,,,8,,,,12,,0,,,,0,,,,0.50592451,blank,blank,blank,0.004198932,blank,blank,blank,blank,blank,blank,-0.366055693,blank,blank,-0.282037103,blank,blank,blank,blank,1.116259478,blank,blank,0.030973451,-0.372340426,blank,2.024229075,blank,blank,blank,blank,0.749192314,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.024466912,blank,blank,blank,2.056806816,blank,-0.013191167,blank,blank,blank,0.159673395,blank,blank,blank,0.510623115,0.378927171,0.806938989
300,144711,"So I got rid of it. Have a little faith in my good judgment, okay?#",-6,,,,-9,,,,,,,-6,,,-2,,,,,-12,,,3,-3,,-6,,,,,-12,,,,,,-7,,,,8,,,,-6,,-3,,,,-10,,,,-1.086685778,blank,blank,blank,-1.659110314,blank,blank,blank,blank,blank,blank,-1.423510751,blank,blank,-0.638797717,blank,blank,blank,blank,-3.317740434,blank,blank,0.252212389,-1.097678917,blank,-1.720264317,blank,blank,blank,blank,-2.311511648,blank,blank,blank,blank,blank,-1.14104947,blank,blank,blank,1.024466912,blank,blank,blank,-1.277143916,blank,-0.683928464,blank,blank,blank,-2.108414606,blank,blank,blank,-1.227796931,-1.444787498,-0.837213909
,,COL_AVERAGE,0.823321555,1.592592593,3.785714286,0.726415094,-0.022727273,0.528735632,1.077777778,2.557894737,0.779411765,0.404761905,1.9,2.077922078,0.93442623,1.173913043,1.581196581,-0.136363636,-0.465909091,1.5,2.965116279,0.014925373,1.807692308,0.605633803,1.864864865,1.541176471,1.857142857,1.810126582,0.588235294,0.928571429,1.120689655,2.325,1.594202899,0.390243902,1.060606061,1.722222222,0.557692308,1.0375,-0.541666667,0.141025641,0.595505618,1.146788991,2.426966292,0.346153846,0.088607595,1.325581395,0.895348837,0.617021277,0.059322034,0.016129032,-0.3125,0.577777778,-0.704081633,1.095238095,-0.285714286,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
